user_id,product_id,product_name,category,product_description,rating,price
100,2,Football,Groceries,Football for Groceries category with premium quality and smart features,3,307.88
194,31,T-Shirt,Beauty,T-Shirt for Beauty category with premium quality and smart features,2,916.73
162,41,Camera,Groceries,Camera for Groceries category with premium quality and smart features,1,281.3
21,63,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,4,927.23
86,55,Blender,Fashion,Blender for Fashion category with premium quality and smart features,2,701.5
130,9,Novel,Sports,Novel for Sports category with premium quality and smart features,5,731.94
141,42,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,1,764.36
165,24,Camera,Toys,Camera for Toys category with premium quality and smart features,2,13.05
52,40,Perfume,Sports,Perfume for Sports category with premium quality and smart features,1,119.72
64,67,Blender,Books,Blender for Books category with premium quality and smart features,5,688.9
82,58,Blender,Toys,Blender for Toys category with premium quality and smart features,2,268.07
176,76,Camera,Sports,Camera for Sports category with premium quality and smart features,3,206.68
107,48,Novel,Books,Novel for Books category with premium quality and smart features,4,945.31
147,29,Smartphone,Electronics,Smartphone for Electronics category with premium quality and smart features,5,650.64
161,30,Backpack,Fashion,Backpack for Fashion category with premium quality and smart features,2,269.17
44,7,Perfume,Groceries,Perfume for Groceries category with premium quality and smart features,4,604.39
39,12,Headphones,Sports,Headphones for Sports category with premium quality and smart features,5,126.18
184,68,Camera,Groceries,Camera for Groceries category with premium quality and smart features,4,828.98
127,16,Keyboard,Home,Keyboard for Home category with premium quality and smart features,2,198.64
69,37,Novel,Toys,Novel for Toys category with premium quality and smart features,2,437.0
53,77,Blender,Home,Blender for Home category with premium quality and smart features,3,729.44
49,54,Novel,Books,Novel for Books category with premium quality and smart features,2,38.49
68,31,Football,Toys,Football for Toys category with premium quality and smart features,2,375.94
176,59,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,4,141.87
83,51,Keyboard,Home,Keyboard for Home category with premium quality and smart features,4,711.37
189,77,Laptop,Beauty,Laptop for Beauty category with premium quality and smart features,1,561.43
14,43,Backpack,Home,Backpack for Home category with premium quality and smart features,3,996.77
172,77,Smartphone,Electronics,Smartphone for Electronics category with premium quality and smart features,3,509.5
98,39,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,3,140.92
144,6,Sneakers,Books,Sneakers for Books category with premium quality and smart features,2,508.71
87,60,Laptop,Books,Laptop for Books category with premium quality and smart features,3,713.15
111,19,Laptop,Beauty,Laptop for Beauty category with premium quality and smart features,3,53.72
33,64,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,3,926.97
73,34,Watch,Beauty,Watch for Beauty category with premium quality and smart features,3,441.42
43,41,Camera,Toys,Camera for Toys category with premium quality and smart features,2,560.12
169,57,T-Shirt,Electronics,T-Shirt for Electronics category with premium quality and smart features,2,64.02
47,5,Sneakers,Toys,Sneakers for Toys category with premium quality and smart features,2,708.9
112,15,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,4,362.95
182,72,Backpack,Toys,Backpack for Toys category with premium quality and smart features,4,121.37
185,19,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,1,211.7
73,24,Keyboard,Books,Keyboard for Books category with premium quality and smart features,5,824.35
145,75,Perfume,Home,Perfume for Home category with premium quality and smart features,1,530.76
147,24,Football,Groceries,Football for Groceries category with premium quality and smart features,1,253.7
128,13,Smartphone,Sports,Smartphone for Sports category with premium quality and smart features,3,684.5
175,16,Cookware,Groceries,Cookware for Groceries category with premium quality and smart features,5,929.86
28,42,Smartphone,Books,Smartphone for Books category with premium quality and smart features,1,465.63
182,62,Gaming Mouse,Toys,Gaming Mouse for Toys category with premium quality and smart features,3,598.26
2,43,Gaming Mouse,Electronics,Gaming Mouse for Electronics category with premium quality and smart features,5,951.39
84,73,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,1,803.54
73,42,Keyboard,Electronics,Keyboard for Electronics category with premium quality and smart features,1,551.68
155,49,Novel,Fashion,Novel for Fashion category with premium quality and smart features,3,186.23
198,52,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,2,171.31
200,52,Gaming Mouse,Beauty,Gaming Mouse for Beauty category with premium quality and smart features,2,129.4
126,56,Football,Beauty,Football for Beauty category with premium quality and smart features,5,139.97
171,13,Watch,Sports,Watch for Sports category with premium quality and smart features,2,494.73
100,61,Perfume,Beauty,Perfume for Beauty category with premium quality and smart features,5,428.84
194,55,Perfume,Sports,Perfume for Sports category with premium quality and smart features,2,439.76
110,12,Watch,Electronics,Watch for Electronics category with premium quality and smart features,3,973.54
174,29,Football,Books,Football for Books category with premium quality and smart features,4,532.01
166,68,Sneakers,Fashion,Sneakers for Fashion category with premium quality and smart features,4,442.98
123,39,Headphones,Books,Headphones for Books category with premium quality and smart features,3,843.12
134,55,Perfume,Beauty,Perfume for Beauty category with premium quality and smart features,1,555.48
12,66,Watch,Fashion,Watch for Fashion category with premium quality and smart features,4,418.89
119,73,Cookware,Beauty,Cookware for Beauty category with premium quality and smart features,3,589.71
197,65,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,4,187.76
47,51,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,4,877.99
77,41,Camera,Toys,Camera for Toys category with premium quality and smart features,4,627.57
68,44,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,2,87.44
155,34,Novel,Fashion,Novel for Fashion category with premium quality and smart features,5,27.74
102,15,Headphones,Electronics,Headphones for Electronics category with premium quality and smart features,4,465.56
104,78,Sneakers,Toys,Sneakers for Toys category with premium quality and smart features,5,815.0
158,47,Camera,Groceries,Camera for Groceries category with premium quality and smart features,3,96.76
35,2,Laptop,Home,Laptop for Home category with premium quality and smart features,1,699.07
49,4,Backpack,Home,Backpack for Home category with premium quality and smart features,2,653.24
112,69,Laptop,Home,Laptop for Home category with premium quality and smart features,3,772.02
38,61,Smartphone,Groceries,Smartphone for Groceries category with premium quality and smart features,1,174.44
40,57,Backpack,Toys,Backpack for Toys category with premium quality and smart features,1,861.2
150,32,Sneakers,Home,Sneakers for Home category with premium quality and smart features,5,831.16
101,7,Smartphone,Sports,Smartphone for Sports category with premium quality and smart features,1,634.11
183,56,Blender,Groceries,Blender for Groceries category with premium quality and smart features,4,739.71
153,71,Smartphone,Beauty,Smartphone for Beauty category with premium quality and smart features,4,405.68
132,76,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,1,533.03
109,74,Watch,Sports,Watch for Sports category with premium quality and smart features,1,275.17
166,54,Laptop,Toys,Laptop for Toys category with premium quality and smart features,4,626.47
166,45,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,4,30.6
74,25,Cookware,Toys,Cookware for Toys category with premium quality and smart features,4,239.78
57,76,Football,Sports,Football for Sports category with premium quality and smart features,5,854.92
184,60,Football,Books,Football for Books category with premium quality and smart features,3,725.77
100,54,Camera,Sports,Camera for Sports category with premium quality and smart features,4,801.76
42,80,Sneakers,Home,Sneakers for Home category with premium quality and smart features,1,670.39
34,23,Headphones,Home,Headphones for Home category with premium quality and smart features,5,497.26
107,64,T-Shirt,Beauty,T-Shirt for Beauty category with premium quality and smart features,2,561.26
5,46,Cookware,Beauty,Cookware for Beauty category with premium quality and smart features,2,182.97
129,5,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,4,122.83
59,16,Backpack,Home,Backpack for Home category with premium quality and smart features,3,993.73
91,6,Football,Beauty,Football for Beauty category with premium quality and smart features,2,854.87
132,78,Keyboard,Fashion,Keyboard for Fashion category with premium quality and smart features,1,927.37
113,59,Laptop,Fashion,Laptop for Fashion category with premium quality and smart features,5,613.56
27,72,Watch,Electronics,Watch for Electronics category with premium quality and smart features,1,175.38
31,27,Headphones,Sports,Headphones for Sports category with premium quality and smart features,3,711.08
196,65,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,1,162.75
94,43,Laptop,Books,Laptop for Books category with premium quality and smart features,2,444.72
107,1,Blender,Home,Blender for Home category with premium quality and smart features,4,347.91
130,22,Sneakers,Fashion,Sneakers for Fashion category with premium quality and smart features,3,718.05
107,47,Headphones,Home,Headphones for Home category with premium quality and smart features,5,427.5
59,18,Novel,Groceries,Novel for Groceries category with premium quality and smart features,4,899.08
133,47,Backpack,Electronics,Backpack for Electronics category with premium quality and smart features,2,772.45
184,67,Laptop,Fashion,Laptop for Fashion category with premium quality and smart features,3,321.66
198,22,Smartphone,Groceries,Smartphone for Groceries category with premium quality and smart features,4,761.6
170,20,Gaming Mouse,Electronics,Gaming Mouse for Electronics category with premium quality and smart features,5,972.93
108,52,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,3,910.14
3,36,Keyboard,Books,Keyboard for Books category with premium quality and smart features,4,451.73
53,70,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,3,888.8
167,52,Football,Home,Football for Home category with premium quality and smart features,3,93.44
138,43,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,2,525.27
139,37,Laptop,Home,Laptop for Home category with premium quality and smart features,5,556.27
134,44,Smartphone,Books,Smartphone for Books category with premium quality and smart features,1,891.42
139,76,T-Shirt,Beauty,T-Shirt for Beauty category with premium quality and smart features,3,729.24
130,15,Blender,Electronics,Blender for Electronics category with premium quality and smart features,3,267.16
130,46,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,1,454.25
147,1,Cookware,Toys,Cookware for Toys category with premium quality and smart features,2,807.33
149,73,Cookware,Home,Cookware for Home category with premium quality and smart features,3,291.69
184,74,Keyboard,Books,Keyboard for Books category with premium quality and smart features,4,524.47
64,14,Watch,Sports,Watch for Sports category with premium quality and smart features,5,200.63
200,47,Laptop,Toys,Laptop for Toys category with premium quality and smart features,2,714.52
106,11,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,4,889.62
122,28,Laptop,Toys,Laptop for Toys category with premium quality and smart features,3,680.05
104,76,Blender,Groceries,Blender for Groceries category with premium quality and smart features,3,588.46
163,55,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,4,734.4
107,21,Watch,Books,Watch for Books category with premium quality and smart features,2,489.92
118,17,Keyboard,Fashion,Keyboard for Fashion category with premium quality and smart features,2,460.88
9,21,Football,Sports,Football for Sports category with premium quality and smart features,1,605.58
105,15,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,5,296.69
134,20,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,3,991.11
78,38,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,2,150.72
151,54,Football,Electronics,Football for Electronics category with premium quality and smart features,3,890.17
56,24,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,1,552.06
18,6,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,5,316.6
116,44,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,5,141.48
36,65,Camera,Toys,Camera for Toys category with premium quality and smart features,4,670.55
39,42,Camera,Fashion,Camera for Fashion category with premium quality and smart features,5,667.86
105,50,Football,Home,Football for Home category with premium quality and smart features,4,345.61
12,57,Gaming Mouse,Beauty,Gaming Mouse for Beauty category with premium quality and smart features,1,867.29
182,4,Watch,Beauty,Watch for Beauty category with premium quality and smart features,1,647.48
22,25,Perfume,Electronics,Perfume for Electronics category with premium quality and smart features,5,197.5
122,65,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,5,187.95
5,36,T-Shirt,Home,T-Shirt for Home category with premium quality and smart features,5,449.79
137,78,Novel,Sports,Novel for Sports category with premium quality and smart features,5,54.53
6,44,Headphones,Groceries,Headphones for Groceries category with premium quality and smart features,4,33.82
136,41,Sneakers,Groceries,Sneakers for Groceries category with premium quality and smart features,1,123.5
26,70,Sneakers,Books,Sneakers for Books category with premium quality and smart features,2,190.84
197,12,Sneakers,Books,Sneakers for Books category with premium quality and smart features,4,681.82
16,79,Headphones,Sports,Headphones for Sports category with premium quality and smart features,1,716.17
77,50,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,2,418.69
83,34,Blender,Groceries,Blender for Groceries category with premium quality and smart features,1,61.36
62,77,Backpack,Home,Backpack for Home category with premium quality and smart features,5,754.87
99,15,Smartphone,Beauty,Smartphone for Beauty category with premium quality and smart features,3,470.18
105,9,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,4,637.21
5,35,T-Shirt,Fashion,T-Shirt for Fashion category with premium quality and smart features,5,655.04
33,39,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,1,847.82
129,27,Cookware,Books,Cookware for Books category with premium quality and smart features,5,985.46
63,69,Football,Groceries,Football for Groceries category with premium quality and smart features,5,457.22
1,60,Gaming Mouse,Beauty,Gaming Mouse for Beauty category with premium quality and smart features,2,10.54
124,35,Blender,Beauty,Blender for Beauty category with premium quality and smart features,4,999.25
162,28,Smartphone,Beauty,Smartphone for Beauty category with premium quality and smart features,2,741.79
145,9,Laptop,Beauty,Laptop for Beauty category with premium quality and smart features,4,701.45
36,72,Football,Beauty,Football for Beauty category with premium quality and smart features,4,218.74
130,41,Gaming Mouse,Sports,Gaming Mouse for Sports category with premium quality and smart features,3,979.84
182,58,T-Shirt,Beauty,T-Shirt for Beauty category with premium quality and smart features,3,348.21
118,77,Smartphone,Sports,Smartphone for Sports category with premium quality and smart features,2,649.98
1,78,Smartphone,Toys,Smartphone for Toys category with premium quality and smart features,1,675.98
106,72,Camera,Toys,Camera for Toys category with premium quality and smart features,4,542.75
167,10,Football,Electronics,Football for Electronics category with premium quality and smart features,4,675.52
91,49,Novel,Sports,Novel for Sports category with premium quality and smart features,2,840.75
179,2,Backpack,Fashion,Backpack for Fashion category with premium quality and smart features,3,936.89
114,2,Keyboard,Home,Keyboard for Home category with premium quality and smart features,1,760.84
175,46,Laptop,Home,Laptop for Home category with premium quality and smart features,5,628.98
184,29,Backpack,Home,Backpack for Home category with premium quality and smart features,3,46.43
127,78,Smartphone,Home,Smartphone for Home category with premium quality and smart features,2,984.42
164,51,Blender,Fashion,Blender for Fashion category with premium quality and smart features,3,573.41
127,22,Gaming Mouse,Home,Gaming Mouse for Home category with premium quality and smart features,5,675.45
155,73,Laptop,Books,Laptop for Books category with premium quality and smart features,5,136.96
17,17,Football,Beauty,Football for Beauty category with premium quality and smart features,5,856.92
134,36,Blender,Home,Blender for Home category with premium quality and smart features,1,992.03
178,69,Gaming Mouse,Beauty,Gaming Mouse for Beauty category with premium quality and smart features,5,884.27
1,55,Blender,Electronics,Blender for Electronics category with premium quality and smart features,3,438.22
105,36,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,5,471.92
93,67,Football,Electronics,Football for Electronics category with premium quality and smart features,2,56.5
108,69,Cookware,Toys,Cookware for Toys category with premium quality and smart features,1,397.94
86,11,Keyboard,Electronics,Keyboard for Electronics category with premium quality and smart features,2,978.31
109,10,T-Shirt,Home,T-Shirt for Home category with premium quality and smart features,2,335.93
17,13,Backpack,Electronics,Backpack for Electronics category with premium quality and smart features,4,809.98
152,43,T-Shirt,Beauty,T-Shirt for Beauty category with premium quality and smart features,1,478.84
88,7,Watch,Sports,Watch for Sports category with premium quality and smart features,2,944.11
199,77,Camera,Toys,Camera for Toys category with premium quality and smart features,1,629.1
149,16,Smartphone,Fashion,Smartphone for Fashion category with premium quality and smart features,1,383.62
178,9,Smartphone,Books,Smartphone for Books category with premium quality and smart features,4,64.24
157,56,Laptop,Fashion,Laptop for Fashion category with premium quality and smart features,1,563.67
76,49,Laptop,Groceries,Laptop for Groceries category with premium quality and smart features,5,754.44
60,77,Backpack,Electronics,Backpack for Electronics category with premium quality and smart features,4,469.57
110,80,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,1,459.54
85,76,Laptop,Home,Laptop for Home category with premium quality and smart features,1,22.17
183,9,Football,Home,Football for Home category with premium quality and smart features,5,134.72
131,33,Novel,Sports,Novel for Sports category with premium quality and smart features,4,727.38
114,24,Headphones,Home,Headphones for Home category with premium quality and smart features,1,69.89
80,75,Watch,Groceries,Watch for Groceries category with premium quality and smart features,3,318.08
139,19,Backpack,Books,Backpack for Books category with premium quality and smart features,3,607.3
75,48,Watch,Electronics,Watch for Electronics category with premium quality and smart features,5,661.1
38,8,Watch,Home,Watch for Home category with premium quality and smart features,5,860.12
109,45,T-Shirt,Home,T-Shirt for Home category with premium quality and smart features,2,787.41
88,25,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,4,603.76
85,75,Perfume,Sports,Perfume for Sports category with premium quality and smart features,3,424.51
42,14,Football,Toys,Football for Toys category with premium quality and smart features,1,500.97
1,29,Backpack,Home,Backpack for Home category with premium quality and smart features,5,221.01
124,43,T-Shirt,Groceries,T-Shirt for Groceries category with premium quality and smart features,4,192.4
2,47,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,3,39.72
30,19,Backpack,Beauty,Backpack for Beauty category with premium quality and smart features,2,635.02
196,47,Smartphone,Electronics,Smartphone for Electronics category with premium quality and smart features,2,205.85
45,29,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,2,346.42
142,32,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,1,184.32
68,13,Blender,Electronics,Blender for Electronics category with premium quality and smart features,2,385.13
29,44,Sneakers,Home,Sneakers for Home category with premium quality and smart features,4,247.75
96,22,Football,Groceries,Football for Groceries category with premium quality and smart features,1,127.31
34,25,Watch,Home,Watch for Home category with premium quality and smart features,4,697.41
82,77,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,2,921.8
196,79,Blender,Home,Blender for Home category with premium quality and smart features,5,301.24
39,42,Smartphone,Home,Smartphone for Home category with premium quality and smart features,3,874.12
131,75,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,1,786.82
170,79,Headphones,Fashion,Headphones for Fashion category with premium quality and smart features,5,394.23
166,66,Backpack,Sports,Backpack for Sports category with premium quality and smart features,5,469.62
83,48,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,4,479.02
149,52,T-Shirt,Electronics,T-Shirt for Electronics category with premium quality and smart features,2,895.94
116,31,T-Shirt,Groceries,T-Shirt for Groceries category with premium quality and smart features,3,430.77
97,74,Football,Books,Football for Books category with premium quality and smart features,3,261.98
22,18,Sneakers,Fashion,Sneakers for Fashion category with premium quality and smart features,4,523.63
59,75,Backpack,Electronics,Backpack for Electronics category with premium quality and smart features,5,624.91
110,58,Novel,Toys,Novel for Toys category with premium quality and smart features,4,373.84
128,41,Novel,Beauty,Novel for Beauty category with premium quality and smart features,1,187.77
60,34,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,1,301.57
129,66,Camera,Fashion,Camera for Fashion category with premium quality and smart features,3,927.34
26,16,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,1,550.57
86,26,Sneakers,Sports,Sneakers for Sports category with premium quality and smart features,3,747.76
197,36,Keyboard,Home,Keyboard for Home category with premium quality and smart features,5,998.02
193,70,Smartphone,Beauty,Smartphone for Beauty category with premium quality and smart features,3,289.03
89,52,Blender,Groceries,Blender for Groceries category with premium quality and smart features,5,760.23
4,61,Blender,Books,Blender for Books category with premium quality and smart features,4,235.3
186,27,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,5,591.13
142,60,Cookware,Toys,Cookware for Toys category with premium quality and smart features,1,319.94
49,55,T-Shirt,Groceries,T-Shirt for Groceries category with premium quality and smart features,4,455.47
143,4,Headphones,Sports,Headphones for Sports category with premium quality and smart features,5,875.01
79,2,Camera,Toys,Camera for Toys category with premium quality and smart features,3,346.42
108,55,Camera,Groceries,Camera for Groceries category with premium quality and smart features,5,306.64
151,3,Football,Electronics,Football for Electronics category with premium quality and smart features,2,162.15
85,73,Novel,Groceries,Novel for Groceries category with premium quality and smart features,2,949.21
17,69,T-Shirt,Groceries,T-Shirt for Groceries category with premium quality and smart features,4,117.55
146,58,Laptop,Beauty,Laptop for Beauty category with premium quality and smart features,2,113.27
142,23,Blender,Electronics,Blender for Electronics category with premium quality and smart features,5,493.73
48,26,Football,Fashion,Football for Fashion category with premium quality and smart features,4,290.98
60,38,Backpack,Fashion,Backpack for Fashion category with premium quality and smart features,1,374.97
3,22,Blender,Sports,Blender for Sports category with premium quality and smart features,4,397.19
29,17,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,1,395.1
53,17,Sneakers,Home,Sneakers for Home category with premium quality and smart features,4,819.72
171,61,Perfume,Books,Perfume for Books category with premium quality and smart features,5,939.76
151,26,Sneakers,Toys,Sneakers for Toys category with premium quality and smart features,2,17.37
37,58,Blender,Fashion,Blender for Fashion category with premium quality and smart features,4,608.8
64,68,Football,Sports,Football for Sports category with premium quality and smart features,5,880.45
118,60,Keyboard,Electronics,Keyboard for Electronics category with premium quality and smart features,1,295.03
117,45,Novel,Beauty,Novel for Beauty category with premium quality and smart features,5,825.2
45,54,Headphones,Home,Headphones for Home category with premium quality and smart features,5,735.91
118,50,Keyboard,Books,Keyboard for Books category with premium quality and smart features,5,104.58
179,6,Football,Home,Football for Home category with premium quality and smart features,2,281.04
161,69,Gaming Mouse,Beauty,Gaming Mouse for Beauty category with premium quality and smart features,1,701.06
185,28,Novel,Toys,Novel for Toys category with premium quality and smart features,5,130.02
95,10,Watch,Fashion,Watch for Fashion category with premium quality and smart features,3,416.0
43,33,Watch,Home,Watch for Home category with premium quality and smart features,1,467.55
19,60,Cookware,Groceries,Cookware for Groceries category with premium quality and smart features,4,857.22
102,5,Sneakers,Electronics,Sneakers for Electronics category with premium quality and smart features,1,712.01
35,42,Backpack,Toys,Backpack for Toys category with premium quality and smart features,4,77.55
141,32,Headphones,Toys,Headphones for Toys category with premium quality and smart features,4,822.22
42,22,Perfume,Electronics,Perfume for Electronics category with premium quality and smart features,1,185.46
32,69,Headphones,Groceries,Headphones for Groceries category with premium quality and smart features,1,674.68
3,35,Backpack,Books,Backpack for Books category with premium quality and smart features,3,186.16
183,5,Backpack,Home,Backpack for Home category with premium quality and smart features,1,838.14
134,14,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,3,449.55
154,1,Camera,Electronics,Camera for Electronics category with premium quality and smart features,4,769.44
64,48,T-Shirt,Home,T-Shirt for Home category with premium quality and smart features,1,25.88
8,2,Blender,Sports,Blender for Sports category with premium quality and smart features,2,683.16
17,29,Camera,Fashion,Camera for Fashion category with premium quality and smart features,2,726.77
12,54,Blender,Fashion,Blender for Fashion category with premium quality and smart features,3,329.45
161,25,Football,Home,Football for Home category with premium quality and smart features,5,401.11
110,16,T-Shirt,Home,T-Shirt for Home category with premium quality and smart features,1,363.01
45,2,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,3,21.86
55,59,Laptop,Home,Laptop for Home category with premium quality and smart features,3,653.45
95,6,Football,Fashion,Football for Fashion category with premium quality and smart features,2,416.99
197,77,Laptop,Toys,Laptop for Toys category with premium quality and smart features,5,793.35
146,22,Laptop,Beauty,Laptop for Beauty category with premium quality and smart features,5,331.11
162,50,Cookware,Books,Cookware for Books category with premium quality and smart features,2,639.0
177,41,Laptop,Toys,Laptop for Toys category with premium quality and smart features,3,27.47
150,58,Watch,Groceries,Watch for Groceries category with premium quality and smart features,2,508.39
181,2,Smartphone,Home,Smartphone for Home category with premium quality and smart features,5,761.35
32,40,Keyboard,Home,Keyboard for Home category with premium quality and smart features,4,759.67
159,11,Headphones,Electronics,Headphones for Electronics category with premium quality and smart features,3,503.74
52,20,T-Shirt,Groceries,T-Shirt for Groceries category with premium quality and smart features,1,245.68
186,77,Keyboard,Toys,Keyboard for Toys category with premium quality and smart features,3,142.92
82,6,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,3,753.05
59,43,T-Shirt,Sports,T-Shirt for Sports category with premium quality and smart features,2,543.92
171,32,Perfume,Home,Perfume for Home category with premium quality and smart features,4,526.26
47,57,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,4,79.29
50,7,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,2,100.84
152,71,T-Shirt,Home,T-Shirt for Home category with premium quality and smart features,5,87.38
186,60,Headphones,Beauty,Headphones for Beauty category with premium quality and smart features,2,252.48
46,78,Sneakers,Home,Sneakers for Home category with premium quality and smart features,3,580.66
163,26,Blender,Beauty,Blender for Beauty category with premium quality and smart features,4,89.22
93,51,Headphones,Groceries,Headphones for Groceries category with premium quality and smart features,4,446.96
130,79,Camera,Groceries,Camera for Groceries category with premium quality and smart features,2,821.41
124,3,Novel,Groceries,Novel for Groceries category with premium quality and smart features,1,761.27
77,77,Watch,Books,Watch for Books category with premium quality and smart features,2,264.72
119,40,Sneakers,Toys,Sneakers for Toys category with premium quality and smart features,4,566.52
124,10,Headphones,Sports,Headphones for Sports category with premium quality and smart features,4,203.76
49,1,Blender,Electronics,Blender for Electronics category with premium quality and smart features,5,733.06
96,63,Football,Groceries,Football for Groceries category with premium quality and smart features,4,940.88
191,48,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,3,644.64
151,10,Football,Groceries,Football for Groceries category with premium quality and smart features,1,992.55
32,50,T-Shirt,Books,T-Shirt for Books category with premium quality and smart features,4,957.53
198,45,Gaming Mouse,Toys,Gaming Mouse for Toys category with premium quality and smart features,3,699.49
167,50,Keyboard,Groceries,Keyboard for Groceries category with premium quality and smart features,2,249.93
9,47,Keyboard,Electronics,Keyboard for Electronics category with premium quality and smart features,2,268.72
117,19,T-Shirt,Beauty,T-Shirt for Beauty category with premium quality and smart features,5,582.56
170,21,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,1,647.95
99,51,Watch,Fashion,Watch for Fashion category with premium quality and smart features,2,877.25
43,55,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,3,505.64
137,49,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,4,754.94
187,12,Gaming Mouse,Fashion,Gaming Mouse for Fashion category with premium quality and smart features,5,778.92
89,19,Keyboard,Beauty,Keyboard for Beauty category with premium quality and smart features,2,930.72
102,40,Headphones,Electronics,Headphones for Electronics category with premium quality and smart features,4,11.56
18,54,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,3,735.71
44,23,Headphones,Sports,Headphones for Sports category with premium quality and smart features,2,206.04
47,65,Backpack,Fashion,Backpack for Fashion category with premium quality and smart features,5,816.23
48,26,Keyboard,Electronics,Keyboard for Electronics category with premium quality and smart features,2,811.09
50,34,Backpack,Groceries,Backpack for Groceries category with premium quality and smart features,5,118.1
163,22,Sneakers,Fashion,Sneakers for Fashion category with premium quality and smart features,1,383.95
71,9,Smartphone,Sports,Smartphone for Sports category with premium quality and smart features,5,242.43
125,13,Smartphone,Electronics,Smartphone for Electronics category with premium quality and smart features,3,754.28
2,75,Laptop,Electronics,Laptop for Electronics category with premium quality and smart features,2,527.11
2,49,Football,Beauty,Football for Beauty category with premium quality and smart features,4,478.5
87,78,Cookware,Groceries,Cookware for Groceries category with premium quality and smart features,3,685.04
88,41,Cookware,Home,Cookware for Home category with premium quality and smart features,4,384.65
15,46,Camera,Sports,Camera for Sports category with premium quality and smart features,1,13.05
179,52,Smartphone,Books,Smartphone for Books category with premium quality and smart features,5,131.67
136,36,Cookware,Home,Cookware for Home category with premium quality and smart features,4,622.17
169,61,Gaming Mouse,Groceries,Gaming Mouse for Groceries category with premium quality and smart features,2,13.1
164,42,Gaming Mouse,Electronics,Gaming Mouse for Electronics category with premium quality and smart features,3,874.7
189,42,T-Shirt,Toys,T-Shirt for Toys category with premium quality and smart features,5,489.69
190,79,Cookware,Fashion,Cookware for Fashion category with premium quality and smart features,4,939.69
122,13,Sneakers,Groceries,Sneakers for Groceries category with premium quality and smart features,5,203.13
37,67,Headphones,Electronics,Headphones for Electronics category with premium quality and smart features,4,798.85
78,71,Headphones,Toys,Headphones for Toys category with premium quality and smart features,4,955.5
124,70,T-Shirt,Home,T-Shirt for Home category with premium quality and smart features,2,178.73
